Date,Open,High,Low,Close,Volume,OpenInt
20020411,22.297,22.297,22.297,22.297,332,0
20020509,21.995,21.995,21.995,21.995,664,0
20020510,21.995,21.995,21.995,21.995,165,0
20020513,22.052,22.052,22.052,22.052,332,0
20020515,22.241,22.241,22.241,22.241,497,0
20020516,22.297,22.297,22.297,22.297,165,0
20020522,22.895,22.895,22.895,22.895,332,0
20020703,23.623,23.623,23.623,23.623,165,0
20020820,20.431,20.431,20.431,20.431,165,0
20020905,22.478,22.478,22.478,22.478,332,0
20020920,22.592,22.592,22.592,22.592,165,0
20020923,21.995,21.995,21.995,21.995,332,0
20021010,21.095,21.095,21.095,21.095,165,0
20021016,21.995,21.995,21.995,21.995,165,0
20021018,23.501,23.501,23.501,23.501,165,0
20021105,23.501,23.501,23.501,23.501,165,0
20021107,22.895,22.895,22.895,22.895,332,0
20021114,22.895,22.895,22.895,22.895,165,0
20021115,23.197,23.197,23.197,23.197,332,0
20021119,23.501,23.501,23.501,23.501,165,0
20021218,22.297,22.297,22.297,22.297,165,0
20021223,22.326,22.326,22.326,22.326,165,0
20030110,24.704,24.704,24.704,24.704,165,0
20030116,25.973,25.973,25.973,25.973,165,0
20030121,25.613,25.613,25.613,25.613,165,0
20030122,25.916,25.916,25.916,25.916,332,0
20030203,27.119,27.119,27.119,27.119,165,0
20030218,26.513,26.513,26.513,26.513,165,0
20030220,26.778,26.778,26.778,26.778,829,0
20030321,29.885,29.885,29.885,29.885,332,0
20030325,30.548,30.548,30.548,30.548,165,0
20030403,30.794,30.794,30.794,30.794,332,0
20030407,32.187,32.187,32.187,32.187,165,0
20030408,32.717,32.717,32.717,32.717,829,0
20030414,32.424,32.424,32.424,32.424,165,0
20030424,34.953,34.953,34.953,34.953,165,0
20030429,37.585,37.585,37.585,37.585,165,0
20030430,36.638,36.638,36.638,36.638,497,0
20030505,40.191,40.191,40.191,40.191,497,0
20030507,37.359,37.359,37.359,37.359,165,0
20030508,36.762,36.762,36.762,36.762,165,0
20030512,37.661,37.661,37.661,37.661,165,0
20030514,37.965,37.965,37.965,37.965,1161,0
20030515,38.713,38.713,38.713,38.713,332,0
20030527,43.383,43.383,43.383,43.383,829,0
20030602,43.383,43.383,43.383,43.383,165,0
